gene_symbol	ensembl_gene_id	total_nominations	first_nomination_year	nominating_teams	input_data	validation_details	pharos_class	in_snapshot	our_rank	overall_score	genetic_score	mutation_freq	expr_log2fc	prot_log2fc	chronos	frac_dependent	loeuf	druggability_score	tractability_modalities	max_disease_phase	n_disease_trials	n_publications	velocity	tissue_tau	target_class	is_common_essential	surface_or_secreted	winner_snapshot	rwr_snapshot	winner_global	winner_global_rank	string_degree	axes_with_data
SRR	ENSG00000167720	1	2018	Duke	Genetics; Metabolomics	not prioritized for experimental validation	Tbio	yes	671	0.29973992263869176			-1.379				0.851394185074775	0.3	2			117	0.3504273504273504	0.3221	Enzyme	false	false	0.0322	0.0143	0.022493	9186	53	6
SRSF2	ENSG00000161547	1	2018	Emory	Protein	validation studies ongoing	Tbio	yes	6300	0.01158738713454628							0.5837381175977586	0.3	1			100	0.34	0.1344	Unclassified protein	true	false			0.150484	866	355	5
ST18	ENSG00000147488	1	2023	ASU	RNA	Validation studies ongoing 	Tbio	yes	5583	0.022685531429280266	0.030399378026059		-1.298				0.5756183797224045	0	0			65	0.5384615384615384	0.8665		false	false			0.001027	19206	3	6
ST8SIA3	ENSG00000177511	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	4467	0.03544652742173763			-1.177				0.7394531611734583	0.3	3			12	0.4166666666666667	0.8088		false	false			0.003996	17271	14	6
STARD10	ENSG00000214530	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	6301	0.004307912204223857			-0.082				0.9378144445853691	0.3	1			23	0.21739130434782608	0.3721	Unclassified protein	false	true			0.008276	14289	23	6
STAU1	ENSG00000124214	1	2018	Columbia-Rush	Genetics; RNA; Protein; Clinical	not prioritized for experimental validation	Tbio	yes	6302	0.013114829373085871			-0.33				0.32863213151869247	0.3	2			48	0.25	0.1429	Unclassified protein	false	false			0.088284	2245	227	6
STK10	ENSG00000072786	1	2022	IUSM-Purdue	RNA	not prioritized for experimental validation	Tchem	yes	6303				-0.525				0.8276756658041633	0.3	3			19	0.21052631578947367	0.4957	Protein Kinase	false	true			0.014150	11629	48	6
STOM	ENSG00000148175	1	2023	Mayo-UFL-ISB	Genetics; RNA	Validation studies ongoing	Tbio	yes	3661	0.05136072101302382			0.884				1.1403834589395907	0.3	2			66	0.30303030303030304	0.217	Unclassified protein	false	false			0.053498	4325	168	6
STX1B	ENSG00000099365	1	2023	Emory	Genetics; Protein	Not prioritized for experimental validation	Tbio	yes	3086	0.06625184858755949			-0.259				0.33398130688668193	0.3	2			126	0.38095238095238093	0.6765		false	false			0.052366	4418	120	6
STXBP1	ENSG00000136854	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	4685	0.03236952136359014			-1.403				0.09874119569009897	0.3	2			185	0.34054054054054056	0.4945	Unclassified protein	false	false			0.079911	2630	194	6
STXBP3	ENSG00000116266	1	2023	Emory	Genetics; Protein	Not prioritized for experimental validation	Tbio	yes	6304	0.0025870589827929123			1.033				0.6204790200961477	0.3	2			13	0.3076923076923077	0.232		false	true			0.033333	6943	82	6
STXBP5L	ENSG00000145087	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	3696	0.050725372076543054			-1.064				0.5530502146438809	0.3	2			23	0.21739130434782608	0.8414		false	true			0.024016	8802	56	6
SULT1A3	ENSG00000261052	1	2020	ASU	Genetics; RNA; Protein	validation studies ongoing	Tbio; Tdark	yes	6305	0.005387242348454003							0	0.3	2			32	0.34375	0.4913	Transferase		false			0.010997	12883	28	5
SULT2A1	ENSG00000105398	1	2018	Duke	Genetics; Metabolomics	not prioritized for experimental validation	Tbio	yes	6306	0.017148872753857132			-0.947				1.6378138798416872	0.3	2			56	0.2857142857142857	0.963	Transferase	false	false			0.050885	4569	131	6
SULT4A1	ENSG00000130540	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	2773	0.07477447853685508			-1.41				0.517643890193872	0.3	1			23	0.2608695652173913	0.7506	Transferase	false	false			0.013083	11994	34	6
SUMF1	ENSG00000144455	1	2023	Duke	Metabolomics; Genetics; RNA; Protein; Phenomics	Not prioritized for experimental validation 	Tbio	yes	3350	0.05906339468491718			0.272				1.2821220895892407	0.3	3			56	0.375	0.3378		false	false			0.018056	10332	40	6
SYN1	ENSG00000008056	1	2019	Chang Lab	Genetics; RNA; Protein		Tbio	yes	2765	0.07488022296547828			-1.54					0.3	1			528	0.375	0.6916		false	false			0.098772	1882	254	5
SYN2	ENSG00000157152	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	3898	0.04653205406745524			-1.879				0.5474196135775014	0.3	2			136	0.2867647058823529	0.6639		false	false			0.073888	2901	200	6
SYNGR4	ENSG00000105467	1	2020	ASU	Genetics; RNA; Protein	validation studies ongoing	Tdark	yes	6307				0.287				1.4861604637798091	0.3	1			1	0	0.9659		false	false			0.004391	17007	14	6
SYNJ1	ENSG00000159082	1	2023	ASU	RNA	Validation studies ongoing 	Tchem	yes	1735	0.11214906855941133			-1.179				0.5597860512562985	0.3	2			271	0.2915129151291513	0.397	Hydrolase	false	false	0.1178	0.0231	0.098237	1896	217	6
SYNPO	ENSG00000171992	1	2018	Emory	Protein	not prioritized for experimental validation	Tbio	yes	5633	0.022198696026723405			0.624				0.5629379590792011	0.3	2			93	0.34408602150537637	0.4017		false	true			0.033861	6858	91	6
SYP	ENSG00000102003	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	2220	0.08964006079895422			-1.204					0.3	2			3615	0.2500691562932227	0.6389		false	false			0.129499	1181	335	5
SYT12	ENSG00000173227	1	2018	Emory	Protein	validation studies ongoing	Tbio	yes	6308	0.006130303178511745			-0.437				0.9427316478265952	0.3	2			32	0.4375	0.7792		false	false			0.011680	12554	34	6
SYT13	ENSG00000019505	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	6309	0.015823863966852047			-1.711				0.7832707556781904	0.3	2			53	0.22641509433962265	0.7565		false	false			0.002962	18030	9	6
TAL1	ENSG00000162367	1	2022	IUSM-Purdue	RNA	not prioritized for experimental validation	Tbio	yes	1333	0.2019037386901971			1.099				0.8061604019236888	0.3	1			86	0.27906976744186046	0.5609		false	false	0.057	0.004	0.073651	2918	188	6
TARDBP	ENSG00000120948	1	2020	ASU	Genetics; RNA; Protein	validation studies ongoing	Tchem	yes	1529	0.13863068104898926			-0.386				0.2391529823750786	0.3	1			1164	0.3015463917525773	0.1406	Unclassified protein	true	false	0.2507	0.0622	0.216502	362	516	6
TBXAS1	ENSG00000059377	1	2022	IUSM-Purdue	RNA	not prioritized for experimental validation	Tchem	yes	1182	0.22931407354021854	0.3691382778542701		-0.244				1.0056927346815894	1	3			49	0.2857142857142857	0.6942	Cytochrome P450	false	false	0.0183	0.0021	0.021542	9406	66	6
TESPA1	ENSG00000135426	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	6310	0.008030113907649931			-0.933				0.7618234638627701	0.3	1			10	0.5	0.8204		false	false			0.015687	11118	31	6
TGFB1	ENSG00000105329	1	2018	Mayo-UFL-ISB	RNA	validation studies ongoing	Tbio	yes	1551	0.13167859897180667	0.1063262783626765		-0.48				0.6370906418681819	1	4			648	0.35648148148148145	0.3819	Secreted protein	false	true	0.4922	0.0462	0.339127	105	845	6
TICAM1	ENSG00000127666	1	2022	Emory-Sage-SGC	Risk Scores; Pathway Modeling		Tbio	yes	6311	0.014099059914440418			-0.281				0	0.3	1			49	0.30612244897959184	0.3405		false	true			0.074912	2838	184	6
TIMM13	ENSG00000099800	1	2018	Columbia-Rush	Protein; Clinical	not prioritized for experimental validation	Tdark	yes	5009	0.028146858365260024			-0.528				1.3205461202685234	0.3	2			23	0.2608695652173913	0.1671	Unclassified protein	true	false			0.046659	5075	113	6
TIMP3	ENSG00000100234	1	2018	Mayo-UFL-ISB	RNA	validation studies completed	Tbio	yes	2390	0.08445651190330024			1.256				0.6062072446027983	0.3	2			295	0.30847457627118646	0.3001	Unclassified protein	false	true			0.074414	2869	206	6
TJP2	ENSG00000119139	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	541	0.3231674473377835			1.527				0.8139972303568456	0.3	2			64	0.390625	0.2564		false	false	0.0695	0.0061	0.070774	3090	175	6
TKFC	ENSG00000149476	1	2023	Duke	Metabolomics; Genetics; RNA; Protein; Phenomics	Not prioritized for experimental validation 	Tbio	yes	6312								0.9643664536063976	0.3	1			8	0.375	0.4499	Transferase	false	false			0.020082	9810	49	5
TLR1	ENSG00000174125	1	2018	Mayo-UFL-ISB	RNA	not prioritized for experimental validation	Tbio	yes	4999	0.028326424782438187			-0.313				1.3780646529958953	0.3	3			332	0.2680722891566265	0.7236	Hydrolase	false	true			0.089323	2205	237	6
TLR4	ENSG00000136869	1	2018	Mayo-UFL-ISB	RNA	not prioritized for experimental validation	Tchem	yes	1689	0.11525961414209099			1.326				0.9305182225782251	0.85	3			3446	0.4088798607080673	0.4624	Membrane receptor	false	true	0.5336	0.0492	0.352141	90	846	6
TLR5	ENSG00000187554	1	2018	Mayo-UFL-ISB	RNA	validation studies completed	Tchem	yes	678	0.2986533600763097	0.48418776347965514		0.85				0	0.5	4			177	0.24858757062146894	0.5897	Membrane receptor	false	true	0.0996	0.0083	0.068768	3201	181	6
TLR7	ENSG00000196664	1	2022	IUSM-Purdue	RNA	not prioritized for experimental validation	Tclin	yes	3262	0.061641091597543676			-0.252					1	4			490	0.363265306122449	0.9149	Membrane receptor	false	false			0.141405	988	364	5
TM6SF2	ENSG00000213996	1	2023	Duke	Metabolomics; Genetics	Not prioritized for experimental validation 	Tbio	yes	6313				-0.354				0.964728489770399	0.3	1			25	0.4	0.8237		false	false			0.013677	11793	35	6
TMBIM1	ENSG00000135926	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	6314	0.002771848910135263							1.003119726211097	0.3	2			12	0.25	0.2264		false	false			0.002484	18355	7	5
TMEM119	ENSG00000183160	1	2022	IUSM-Purdue	RNA	not prioritized for experimental validation	Tbio	yes	2095	0.09478930998909577			0.371					0.3	1			762	0.536745406824147	0.6099		false	true			0.017527	10503	46	5
TMEM184B	ENSG00000198792	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	6315	0.010348235931171651			0.283				0.6104660070948279	0.3	2			9	0.3333333333333333	0.164		false	false			0.007284	14910	24	6
TMEM229B	ENSG00000198133	1	2018	Duke	Genetics; Metabolomics	not prioritized for experimental validation	Tdark	yes	6316				-0.622				0.8647522680037469	0.3	1			7	0.14285714285714285	0.6612		false	false			0.004527	16907	15	6
TMEM258	ENSG00000134825	1	2023	Duke	Metabolomics; Genetics	Not prioritized for experimental validation 	Tdark	yes	6317				-0.064				1.8452237181157207	0.3	3			17	0.5882352941176471	0.2077		true	true			0.023507	8915	50	6
TMPO	ENSG00000120802	1	2018	Emory	Protein	not prioritized for experimental validation	Tbio; Tbio	yes	6318	0.010263089082275714			-0.879				0.6919452704783094	0.3	2			39	0.1794871794871795	0.4474	Unclassified protein	false	false			0.090273	2161	273	6
TMX3	ENSG00000166479	1	2018	Columbia-Rush	Protein; Clinical	not prioritized for experimental validation	Tbio	yes	6319	0.011456975495225754			-0.943				0.8087148523941121	0.3	2			20	0.45	0.3077		false	false			0.012873	12064	42	6
TNFAIP8	ENSG00000145779	1	2023	MSSM - Roussos Lab	RNA	Not prioritized for experimental validation 	Tbio	yes	5788	0.021066051717028005			0.552				0.985706848014998	0.3	1			34	0.2647058823529412	0.6606		false	false			0.004267	17083	13	6
TNFRSF11B	ENSG00000164761	1	2023	MSSM - Roussos Lab	RNA	Not prioritized for experimental validation 	Tbio	yes	2856	0.07253135241342283			0.79				0.5599372538009623	0.3	1			90	0.4	0.8093		false	true			0.019590	9936	55	6
TNFRSF1B	ENSG00000028137	1	2026	IUSM-Purdue	RNA	not prioritized for experimental validation	Tbio	yes	3347	0.05913893006871935			0.93				0.6243886736718506	0.3	1			147	0.30612244897959184	0.5084	Membrane receptor	false	true			0.087925	2262	235	6
TNS1	ENSG00000079308	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	5529	0.02318767646800777			1.554				0.45436935341997603	0.3	2			38	0.42105263157894735	0.3892		false	true			0.016706	10751	48	6
TOMM70	ENSG00000154174	1	2018	Emory	Protein	not prioritized for experimental validation	Tbio	yes	2935	0.07038322271261524							0.28064661655967355	0.3	2			31	0.3870967741935484	0.1753	Unclassified protein	false	false			0.072365	3001	169	5
TPR	ENSG00000047410	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	2656	0.07750570628102707			0.809				0.20371209251097375	0.3	2			554	0.30866425992779783	0.2504	Unclassified protein	true	false			0.115724	1452	282	6
TPST1	ENSG00000169902	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	4175	0.040624506693396324	0.06378457477777824		0.007				0.8351530037392031	0.3	3			17	0.5882352941176471	0.3428		false	false			0.008201	14341	23	6
TRAF6	ENSG00000175104	1	2026	IUSM-Purdue	RNA	not prioritized for experimental validation	Tbio	yes	4168	0.04068661342182062			-0.764				0.3501755610377719	0.3	2			602	0.34053156146179403	0.2634	Ligase	false	false			0.237858	283	515	6
TREML1	ENSG00000161911	1	2018	Mayo-UFL-ISB	RNA	not prioritized for experimental validation	Tbio	yes	2250	0.08841336643340335	0.13390376967662954		0.688				1.6363712630697493	0.3	2			61	0.36065573770491804	0.8849		false	true			0.017169	10610	40	6
TRHDE	ENSG00000072657	1	2023	MSSM - Roussos Lab	RNA	Not prioritized for experimental validation 	Tbio	yes	6320	0.00192723063227589			-1.049				0.6966662269975356	0.3	2			62	0.3709677419354839	0.7035	Hydrolase	false	false			0.001414	19048	3	6
TRIOBP	ENSG00000100106	1	2018	Columbia-Rush	Genetics; RNA; Protein; Clinical	not prioritized for experimental validation	Tbio	yes	804	0.27921112559600103			0.759				0.803903150633215	0.3	1			29	0.3793103448275862	0.2965		false	false	0.013	0.0012	0.034156	6811	88	6
TRPC3	ENSG00000138741	1	2021	JAX-VUMC-UW Resilience	Protein; Genetics	validation studies completed	Tchem	yes	2014	0.0979373708190003			0.594				0.7456028328129563	0.3	3			121	0.2892561983471074	0.8095	Transient receptor potential channel	false	true			0.043742	5393	96	6
TRPM1	ENSG00000134160	1	2023	ASU	RNA	Validation studies ongoing 	Tchem	yes	6321	0.003860056260040219			-1.24				0.8844565830781602	0.3	3			51	0.17647058823529413	0.9361		false	true			0.026609	8232	70	6
TSPAN7	ENSG00000156298	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	6322	0.012616351474528088			-1.055				0.26958092932598854	0.3	2			47	0.40425531914893614	0.4061		false	false			0.009922	13387	30	6
TTBK2	ENSG00000128881	1	2020	MSSM - Zhang Lab	Genetics; Protein	not prioritized for experimental validation	Tbio	yes	5365	0.024817385723153774			1.699				0.3463260035501251	0.3	2			57	0.22807017543859648	0.433	CK1 protein kinase group	false	true			0.025454	8493	66	6
TTYH2	ENSG00000141540	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	6323	0.002699316225397504			0.78				0.9098993763412776	0.3	2			13	0.38461538461538464	0.5062		false	true			0.004586	16866	13	6
TUBB3	ENSG00000258947	1	2018	Emory	Protein	not prioritized for experimental validation	Tclin	yes	2394	0.08437115583470227			-2.142				0.6748884356251506	1	3	0	1	399	0.3684210526315789	0.6176	Structural protein	false	true			0.094228	2037	251	7
TUFM	ENSG00000178952	1	2018	Columbia-Rush	Protein; Clinical	not prioritized for experimental validation	Tchem	yes	3771	0.04932889296125374	0.07038128817929509		-1.002				0.7238157659244595	0.3	2			65	0.2	0.1127	Unclassified protein	false	false			0.280712	189	574	6
UBE2T	ENSG00000077152	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	6324	0.011361180251496272			-1.331				0.9900397412016918	0.3	2			21	0.23809523809523808	0.5906	Transferase	false	false			0.097205	1935	233	6
UGT8	ENSG00000174607	1	2018	Mayo-UFL-ISB	RNA	not prioritized for experimental validation	Tchem	yes	2755	0.07518305932545488			1.001				0.48064134685043963	0.3	3			49	0.2857142857142857	0.7795	Transferase	false	false			0.036412	6473	69	6
UNC119B	ENSG00000175970	1	2019	Chang Lab	Genetics; RNA		Tbio	yes	6325				-0.13				1.0398593035688333	0.3	2			7	0.42857142857142855	0.2287		false	true			0.008721	14044	20	6
UNC13A	ENSG00000130477	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	1997	0.09877107363717358			-1.604				0.3437008228378368	0.3	2			121	0.47107438016528924	0.7681		false	true	0.0396	0.0065	0.039677	5934	100	6
UNC5C	ENSG00000182168	1	2018	Mayo-UFL-ISB	RNA	not prioritized for experimental validation	Tbio	yes	1056	0.2474408628019136	0.3039653988058105		-0.67				0.6008518292504723	0.3	2			155	0.34838709677419355	0.57		false	true	0.0268	0.0112	0.019019	10070	44	6
UNC79	ENSG00000133958	1	2018	MSSM - Zhang Lab	Genetics; RNA	not prioritized for experimental validation	Tbio	yes	6326	0.008146964681497913			-0.715				0.17194476761979607	0.3	2			9	0.2222222222222222	0.8069		false	true			0.018847	10113	58	6
UQCRB	ENSG00000156467	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	253	0.39296123440815584			0.467				0.9803201257139365	0.3	3			80	0.3875	0.1928	Transporter	true	false	0.1607	0.0055	0.128656	1194	246	6
UQCRC1	ENSG00000010256	1	2018	Columbia-Rush	Protein; Clinical	not prioritized for experimental validation	Tbio	yes	60	0.5204943095474912			-2.021				0.7805292750706545	0.3	3			124	0.3870967741935484	0.1907	Unclassified protein	false	false	0.1731	0.0084	0.151253	859	321	6
UQCRC2	ENSG00000140740	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	5274	0.025714250379297476			-1.761				1.1177138197976293	0.3	3			155	0.4	0.165	Unclassified protein	true	false			0.151011	861	311	6
UQCRFS1	ENSG00000169021	1	2023	MSSM - Zhang Lab	Protein	Not prioritized for experimental validation	Tbio	yes	6327	0.018653086350140673			-1.115				0.7576691968244671	0.3	3			90	0.34444444444444444	0.2396		true	false			0.181472	566	372	6
USP50	ENSG00000170236	1	2023	ASU	RNA	Validation studies ongoing 	Tbio	yes	6328	0.0014783194187388072							1.2427711265077679	0	0			18	0.4444444444444444	0.9605		false	false			0.015590	11156	45	5
USP6NL	ENSG00000148429	1	2023	MSSM - Roussos Lab	Genetics; RNA	Validation studies ongoing 	Tbio	yes	415	0.3499721812992824	0.5671748673673351		-0.394				0.5827494503666016	0.3	2			78	0.6153846153846154	0.4816		false	false	0.009	0.0014	0.010563	13081	29	6
