gene	winner_norm	winner_raw	rank	degree
HTRA1	0.023250	2.030376e+1	8984	64
AP5B1	0.023248	2.030253e+1	8985	49
DCT	0.023248	2.030248e+1	8986	61
SLC1A6	0.023248	2.030220e+1	8987	71
JMJD1C	0.023248	2.030201e+1	8988	61
CIAO3	0.023246	2.030063e+1	8989	54
B4GALT6	0.023240	2.029558e+1	8990	66
PARP3	0.023236	2.029167e+1	8991	56
GFRA3	0.023233	2.028966e+1	8992	63
ARHGEF28	0.023233	2.028946e+1	8993	60
RPS6KA6	0.023232	2.028800e+1	8994	53
PTPN3	0.023229	2.028542e+1	8995	69
PNLIPRP3	0.023225	2.028210e+1	8996	46
MTMR7	0.023221	2.027844e+1	8997	48
PARD6B	0.023219	2.027690e+1	8998	50
PHKB	0.023211	2.027012e+1	8999	49
RAP1GDS1	0.023210	2.026922e+1	9000	60
KRTAP4-2	0.023200	2.026050e+1	9001	53
ENAM	0.023200	2.026014e+1	9002	56
CFD	0.023195	2.025599e+1	9003	63
DHRS9	0.023190	2.025199e+1	9004	50
CST7	0.023190	2.025162e+1	9005	65
LGALS8	0.023187	2.024891e+1	9006	65
PGRMC1	0.023184	2.024681e+1	9007	58
GRIP2	0.023181	2.024356e+1	9008	63
NFATC2IP	0.023176	2.023910e+1	9009	66
PIDD1	0.023173	2.023678e+1	9010	61
GOLT1B	0.023172	2.023615e+1	9011	64
ASTN2	0.023171	2.023555e+1	9012	58
STRADA	0.023167	2.023149e+1	9013	56
SLC30A10	0.023160	2.022519e+1	9014	59
EGR3	0.023160	2.022512e+1	9015	57
VAMP5	0.023147	2.021382e+1	9016	55
DDHD2	0.023142	2.020975e+1	9017	65
CITED2	0.023141	2.020890e+1	9018	57
CPLX3	0.023128	2.019722e+1	9019	57
SELENBP1	0.023120	2.019073e+1	9020	57
SLURP1	0.023116	2.018720e+1	9021	58
TMEM199	0.023116	2.018670e+1	9022	43
ADM2	0.023109	2.018068e+1	9023	57
INHA	0.023107	2.017926e+1	9024	63
PIGO	0.023105	2.017713e+1	9025	52
CHCHD6	0.023101	2.017413e+1	9026	46
TTC19	0.023095	2.016834e+1	9027	67
HAGH	0.023085	2.015963e+1	9028	66
H0Y980_HUMAN	0.023082	2.015758e+1	9029	63
UPK3BL2	0.023082	2.015758e+1	9030	63
EFCAB6	0.023079	2.015451e+1	9031	61
NRG4	0.023076	2.015220e+1	9032	59
TOR1AIP1	0.023074	2.015000e+1	9033	74
PPFIA2	0.023068	2.014512e+1	9034	52
NECTIN3	0.023056	2.013462e+1	9035	57
LIN37	0.023055	2.013407e+1	9036	50
TMSB4X	0.023049	2.012889e+1	9037	59
IER3	0.023048	2.012778e+1	9038	66
ZNF569	0.023047	2.012652e+1	9039	66
STK38	0.023042	2.012285e+1	9040	62
CYP2F1	0.023036	2.011751e+1	9041	58
TAOK1	0.023023	2.010571e+1	9042	61
ASB2	0.023022	2.010481e+1	9043	62
PILRA	0.023021	2.010372e+1	9044	59
HCAR2	0.023020	2.010303e+1	9045	62
GUCA1A-2	0.023016	2.009993e+1	9046	63
ZNF629	0.023015	2.009916e+1	9047	65
UNC5B	0.023012	2.009607e+1	9048	52
MBNL3	0.023010	2.009490e+1	9049	66
OTOA	0.023004	2.008964e+1	9050	66
DEFB104A	0.022998	2.008380e+1	9051	50
RER1	0.022990	2.007670e+1	9052	64
RABL3	0.022983	2.007077e+1	9053	78
ATP8B1	0.022977	2.006573e+1	9054	56
PCYT2	0.022972	2.006131e+1	9055	58
BRAP	0.022966	2.005623e+1	9056	53
BFSP2	0.022966	2.005619e+1	9057	52
LHFPL5	0.022965	2.005501e+1	9058	57
SLC39A14	0.022961	2.005139e+1	9059	57
NLRP7	0.022954	2.004518e+1	9060	52
VSNL1	0.022952	2.004411e+1	9061	70
DMPK	0.022947	2.003977e+1	9062	59
SPRR2F	0.022945	2.003806e+1	9063	54
CYB5R1	0.022943	2.003580e+1	9064	64
PHOX2B	0.022936	2.003007e+1	9065	63
RPRD2	0.022936	2.003005e+1	9066	57
LCE6A	0.022931	2.002577e+1	9067	49
SLC39A13	0.022911	2.000821e+1	9068	62
KRT35	0.022909	2.000594e+1	9069	65
LCE3A	0.022908	2.000520e+1	9070	50
IL20	0.022902	2.000002e+1	9071	48
API5	0.022888	1.998790e+1	9072	66
KCTD15	0.022886	1.998654e+1	9073	59
BATF2	0.022883	1.998377e+1	9074	66
CFHR5	0.022877	1.997798e+1	9075	57
AQP3	0.022875	1.997631e+1	9076	66
ZNF512	0.022866	1.996908e+1	9077	68
SHB	0.022862	1.996568e+1	9078	63
UBN1	0.022861	1.996408e+1	9079	59
RCAN1	0.022860	1.996329e+1	9080	58
TLX1	0.022859	1.996264e+1	9081	59
LALBA	0.022858	1.996172e+1	9082	52
SKA2	0.022851	1.995557e+1	9083	55
GOLGA3	0.022850	1.995502e+1	9084	57
COL28A1	0.022842	1.994819e+1	9085	63
FADS1	0.022840	1.994638e+1	9086	59
ACER3	0.022839	1.994498e+1	9087	45
CELSR2	0.022835	1.994140e+1	9088	63
TCTN3	0.022831	1.993845e+1	9089	50
LIMA1	0.022828	1.993564e+1	9090	65
DNAJC27	0.022826	1.993344e+1	9091	66
SLC45A3	0.022821	1.992986e+1	9092	57
ACOXL	0.022815	1.992465e+1	9093	67
SH3BP4	0.022814	1.992363e+1	9094	68
CLEC6A	0.022809	1.991929e+1	9095	60
AKAP8	0.022809	1.991922e+1	9096	62
MATN3	0.022807	1.991720e+1	9097	60
MUCL1	0.022806	1.991632e+1	9098	75
PEX1	0.022802	1.991293e+1	9099	49
RHOT2	0.022800	1.991070e+1	9100	61
LCE3E	0.022799	1.991062e+1	9101	46
ATAD2B	0.022796	1.990723e+1	9102	71
AVPR1B	0.022794	1.990628e+1	9103	56
DTNB	0.022789	1.990157e+1	9104	55
DHPS	0.022785	1.989770e+1	9105	61
GPR37L1	0.022779	1.989277e+1	9106	65
FAM166B	0.022776	1.989056e+1	9107	41
ARID5B	0.022773	1.988775e+1	9108	62
PCDH11X	0.022767	1.988193e+1	9109	63
GRK6	0.022756	1.987313e+1	9110	50
USP17L2	0.022755	1.987150e+1	9111	69
TBX2	0.022750	1.986764e+1	9112	65
GGCT	0.022747	1.986521e+1	9113	46
EPHA7	0.022743	1.986127e+1	9114	54
AMBN	0.022742	1.986073e+1	9115	57
ATP6AP1L	0.022733	1.985298e+1	9116	45
NEK8	0.022732	1.985204e+1	9117	58
MAP3K4	0.022731	1.985116e+1	9118	56
VPS13C	0.022731	1.985091e+1	9119	62
FLRT3	0.022731	1.985065e+1	9120	59
CPE	0.022724	1.984451e+1	9121	58
TPD52L1	0.022724	1.984441e+1	9122	65
DNAJB14	0.022715	1.983664e+1	9123	64
CTSV	0.022712	1.983449e+1	9124	61
SSH1	0.022710	1.983236e+1	9125	55
CIRBP	0.022709	1.983192e+1	9126	67
CLCN7	0.022709	1.983167e+1	9127	65
CDC42EP1	0.022706	1.982906e+1	9128	79
NUDT5	0.022704	1.982751e+1	9129	55
ZNF423	0.022704	1.982741e+1	9130	65
VSIR	0.022698	1.982246e+1	9131	62
CC2D1B	0.022697	1.982080e+1	9132	64
SHPK	0.022694	1.981847e+1	9133	65
LCE2A	0.022689	1.981460e+1	9134	48
CDH8	0.022688	1.981327e+1	9135	57
ARNT2	0.022682	1.980776e+1	9136	52
SPRED3	0.022680	1.980631e+1	9137	78
UBIAD1	0.022672	1.979951e+1	9138	55
MPV17	0.022672	1.979916e+1	9139	54
SCNN1D	0.022671	1.979888e+1	9140	60
FEZF2	0.022671	1.979877e+1	9141	68
PTPN7	0.022665	1.979331e+1	9142	56
ISL2	0.022657	1.978660e+1	9143	61
LELP1	0.022643	1.977373e+1	9144	63
MYO1E	0.022641	1.977233e+1	9145	64
PKHD1	0.022640	1.977122e+1	9146	60
NYX	0.022640	1.977097e+1	9147	61
CNGA4	0.022631	1.976315e+1	9148	56
TSSK6	0.022628	1.976127e+1	9149	69
TBC1D25	0.022627	1.976034e+1	9150	57
ATP1B4	0.022622	1.975590e+1	9151	54
ETNPPL	0.022617	1.975094e+1	9152	68
PGC	0.022612	1.974691e+1	9153	65
ZC3H4	0.022612	1.974690e+1	9154	65
CRABP1	0.022610	1.974495e+1	9155	64
LYST	0.022608	1.974330e+1	9156	62
CNNM2	0.022608	1.974302e+1	9157	59
UBXN4	0.022605	1.974048e+1	9158	54
KIRREL1	0.022602	1.973858e+1	9159	56
OTUD6B	0.022602	1.973788e+1	9160	68
ALDH16A1	0.022599	1.973533e+1	9161	67
FAM91A1	0.022596	1.973282e+1	9162	74
SLITRK5	0.022595	1.973182e+1	9163	76
TTC30A	0.022592	1.972905e+1	9164	47
MZT1	0.022588	1.972598e+1	9165	48
SOWAHC	0.022585	1.972347e+1	9166	79
CEP72	0.022584	1.972219e+1	9167	63
SIGLEC9	0.022583	1.972134e+1	9168	63
OPN1LW	0.022582	1.972071e+1	9169	59
CUX2	0.022570	1.971035e+1	9170	71
NPPC	0.022568	1.970853e+1	9171	59
MIB2	0.022561	1.970245e+1	9172	56
GDF6	0.022561	1.970206e+1	9173	61
SRBD1	0.022560	1.970179e+1	9174	65
AQP7	0.022551	1.969366e+1	9175	63
CLIC5	0.022544	1.968719e+1	9176	52
PDCD7	0.022538	1.968195e+1	9177	48
GGCX	0.022528	1.967317e+1	9178	50
C15ORF65	0.022518	1.966464e+1	9179	40
DENND1A	0.022510	1.965781e+1	9180	61
ROR2	0.022506	1.965464e+1	9181	55
CHRND	0.022501	1.964958e+1	9182	52
MOB1A	0.022500	1.964910e+1	9183	52
NANOS3	0.022499	1.964822e+1	9184	62
GNPDA1	0.022494	1.964352e+1	9185	54
SRR	0.022493	1.964268e+1	9186	53
XPO6	0.022487	1.963739e+1	9187	56
IL31RA	0.022478	1.962987e+1	9188	63
ARAP1	0.022477	1.962867e+1	9189	62
RBP3	0.022469	1.962222e+1	9190	58
LCN1	0.022469	1.962163e+1	9191	54
ARC	0.022465	1.961882e+1	9192	54
DUSP3	0.022461	1.961482e+1	9193	54
CYP27C1	0.022449	1.960491e+1	9194	46
NFAT5	0.022443	1.959905e+1	9195	66
DPH2	0.022441	1.959737e+1	9196	59
ZFHX3	0.022437	1.959406e+1	9197	67
ALG13	0.022434	1.959151e+1	9198	63
ICK	0.022434	1.959109e+1	9199	59
TTC30B	0.022432	1.958967e+1	9200	43
NR4A3	0.022428	1.958667e+1	9201	58
PCDH10	0.022424	1.958274e+1	9202	56
CTSW	0.022423	1.958196e+1	9203	62
OSGEPL1	0.022422	1.958133e+1	9204	63
CCDC93	0.022421	1.958016e+1	9205	47
PCLO	0.022421	1.957985e+1	9206	58
ESRRG	0.022408	1.956854e+1	9207	58
IMMP2L	0.022399	1.956100e+1	9208	66
TBC1D22B	0.022389	1.955211e+1	9209	69
SCARF1	0.022388	1.955105e+1	9210	59
CARMIL1	0.022385	1.954878e+1	9211	56
NOX5	0.022368	1.953348e+1	9212	48
NID2	0.022365	1.953167e+1	9213	56
FPR3	0.022361	1.952816e+1	9214	65
HTR1F	0.022354	1.952173e+1	9215	53
ENDOV	0.022352	1.951955e+1	9216	65
NGB	0.022341	1.951049e+1	9217	68
TCTE3	0.022338	1.950749e+1	9218	54
KANK1	0.022336	1.950562e+1	9219	57
C6	0.022333	1.950296e+1	9220	49
LSP1	0.022332	1.950276e+1	9221	52
ID3	0.022313	1.948566e+1	9222	64
AIP	0.022304	1.947798e+1	9223	55
FSIP2	0.022304	1.947786e+1	9224	67
ITPKB	0.022302	1.947605e+1	9225	51
CIAO2B	0.022296	1.947123e+1	9226	51
ERC2	0.022294	1.946954e+1	9227	57
DEFB105A	0.022293	1.946819e+1	9228	50
KCNE5	0.022287	1.946321e+1	9229	52
MSI2	0.022287	1.946288e+1	9230	60
TIMP4	0.022285	1.946178e+1	9231	59
DFFB	0.022283	1.945992e+1	9232	55
RHOBTB3	0.022282	1.945862e+1	9233	60
EPS8L2	0.022273	1.945053e+1	9234	52
DEFB126	0.022270	1.944834e+1	9235	49
EDEM2	0.022265	1.944373e+1	9236	58
CASTOR2	0.022265	1.944348e+1	9237	59
SEMA3F	0.022257	1.943679e+1	9238	58
SYT7	0.022250	1.943066e+1	9239	60
C11ORF1	0.022244	1.942597e+1	9240	41
ERMARD	0.022240	1.942243e+1	9241	59
INHBB	0.022237	1.941903e+1	9242	52
ULBP1	0.022227	1.941097e+1	9243	53
KHK	0.022226	1.941009e+1	9244	53
TRAPPC13	0.022225	1.940938e+1	9245	48
GRIPAP1	0.022218	1.940266e+1	9246	63
PTGDR	0.022216	1.940070e+1	9247	65
SPECC1	0.022215	1.940010e+1	9248	61
KLK5	0.022207	1.939306e+1	9249	58
RSPO2	0.022206	1.939202e+1	9250	61
LRRC59	0.022202	1.938851e+1	9251	72
DSPP	0.022197	1.938449e+1	9252	55
EZHIP	0.022194	1.938202e+1	9253	63
MICU2	0.022192	1.938013e+1	9254	55
NACA-2	0.022191	1.937938e+1	9255	55
EPHA5	0.022187	1.937560e+1	9256	52
PRKCH	0.022186	1.937514e+1	9257	62
LCE1C	0.022184	1.937287e+1	9258	44
TFR2	0.022183	1.937233e+1	9259	53
AHR	0.022177	1.936702e+1	9260	50
PLD6	0.022174	1.936414e+1	9261	58
PPP6R3	0.022172	1.936298e+1	9262	63
CPB1	0.022168	1.935904e+1	9263	55
CHD6	0.022168	1.935899e+1	9264	67
DCD	0.022160	1.935222e+1	9265	65
TMEM179B	0.022159	1.935143e+1	9266	61
CAPN10	0.022158	1.935056e+1	9267	63
KCTD5	0.022153	1.934623e+1	9268	53
RAB3IL1	0.022151	1.934475e+1	9269	62
PGLS	0.022141	1.933577e+1	9270	56
NUP62CL	0.022139	1.933386e+1	9271	56
PLAAT2	0.022128	1.932423e+1	9272	76
LCE5A	0.022123	1.931954e+1	9273	50
FUCA1	0.022121	1.931842e+1	9274	62
DDR2	0.022118	1.931565e+1	9275	64
MEAK7	0.022114	1.931221e+1	9276	49
PRR5	0.022114	1.931171e+1	9277	50
PCDH19	0.022113	1.931113e+1	9278	56
GALNT3	0.022113	1.931109e+1	9279	58
EMX1	0.022106	1.930527e+1	9280	65
PSCA	0.022106	1.930494e+1	9281	65
SPTBN5	0.022106	1.930468e+1	9282	57
PPIL4	0.022096	1.929601e+1	9283	59
PRKX	0.022094	1.929430e+1	9284	57
ZNF384	0.022085	1.928693e+1	9285	65
ST3GAL3	0.022079	1.928143e+1	9286	71
ENTHD1	0.022068	1.927166e+1	9287	58
ZNF436	0.022064	1.926862e+1	9288	62
KCNH1	0.022058	1.926297e+1	9289	58
DIP2C	0.022051	1.925725e+1	9290	68
RD3	0.022044	1.925133e+1	9291	52
NXN	0.022043	1.925009e+1	9292	57
SENP5	0.022031	1.923977e+1	9293	54
PATL2	0.022031	1.923957e+1	9294	50
ITPKA	0.022020	1.923027e+1	9295	49
SLC2A9	0.022014	1.922438e+1	9296	57
GSC	0.022012	1.922321e+1	9297	44
SEPTIN4	0.022008	1.921989e+1	9298	45
HBG1	0.022006	1.921741e+1	9299	47
MGAT1	0.022005	1.921689e+1	9300	57
NUPR1	0.022001	1.921332e+1	9301	61
RCC1L	0.021996	1.920886e+1	9302	57
UNC5D	0.021995	1.920778e+1	9303	59
DLL3	0.021993	1.920659e+1	9304	54
SLC2A10	0.021993	1.920646e+1	9305	70
ACOT2	0.021993	1.920605e+1	9306	52
PAFAH2	0.021988	1.920175e+1	9307	45
CCDC130	0.021986	1.920047e+1	9308	55
PTGFR	0.021968	1.918480e+1	9309	59
STRIP1	0.021960	1.917793e+1	9310	41
TRIM17	0.021960	1.917780e+1	9311	55
NPBWR2	0.021959	1.917688e+1	9312	60
EHD2	0.021958	1.917567e+1	9313	50
TBC1D1	0.021952	1.917079e+1	9314	50
MEX3C	0.021952	1.917023e+1	9315	61
CUL9	0.021951	1.916999e+1	9316	53
HIGD1A	0.021951	1.916992e+1	9317	60
CLEC16A	0.021948	1.916699e+1	9318	60
COQ8B	0.021944	1.916389e+1	9319	57
CNKSR1	0.021944	1.916341e+1	9320	59
ZDHHC5	0.021938	1.915866e+1	9321	65
LASP1	0.021933	1.915427e+1	9322	61
PCSK5	0.021933	1.915369e+1	9323	63
SLC51A	0.021916	1.913945e+1	9324	56
TRIM26	0.021916	1.913933e+1	9325	67
MAGED1	0.021916	1.913887e+1	9326	53
PIGC	0.021914	1.913762e+1	9327	47
GALT	0.021913	1.913636e+1	9328	50
OR5AR1	0.021899	1.912423e+1	9329	61
GDF3	0.021897	1.912276e+1	9330	54
TBX18	0.021878	1.910609e+1	9331	63
SBF1	0.021856	1.908682e+1	9332	65
BACE2	0.021851	1.908227e+1	9333	59
SLC25A17	0.021842	1.907408e+1	9334	55
CTSF	0.021838	1.907112e+1	9335	58
WRNIP1	0.021824	1.905905e+1	9336	59
FBXL13	0.021823	1.905800e+1	9337	62
NFIA	0.021809	1.904611e+1	9338	68
TNIP2	0.021808	1.904513e+1	9339	48
PDIA2	0.021802	1.903954e+1	9340	65
RGPD5	0.021791	1.903005e+1	9341	60
BTN3A1	0.021790	1.902901e+1	9342	61
SYNPR	0.021787	1.902675e+1	9343	69
PTPRK	0.021787	1.902669e+1	9344	65
EPOP	0.021784	1.902383e+1	9345	49
PIP4P2	0.021784	1.902364e+1	9346	35
MMGT1	0.021777	1.901817e+1	9347	57
MZB1	0.021763	1.900575e+1	9348	57
EBP	0.021761	1.900412e+1	9349	50
AP3M2	0.021751	1.899546e+1	9350	44
POLDIP2	0.021751	1.899493e+1	9351	57
PHLPP2	0.021748	1.899200e+1	9352	54
CPSF4L	0.021746	1.899041e+1	9353	45
S100A2	0.021744	1.898852e+1	9354	62
LINC02218	0.021742	1.898712e+1	9355	51
SSX1	0.021742	1.898694e+1	9356	55
CEP78	0.021736	1.898163e+1	9357	64
TAF11L7	0.021724	1.897147e+1	9358	50
TAF11L10	0.021724	1.897147e+1	9359	50
TAF11L6	0.021724	1.897147e+1	9360	50
TAF11L3	0.021724	1.897147e+1	9361	50
TAF11L5	0.021724	1.897147e+1	9362	50
TAF11L4	0.021724	1.897147e+1	9363	50
TAF11L8	0.021724	1.897147e+1	9364	50
LCE1D	0.021712	1.896084e+1	9365	44
MYO3B	0.021707	1.895622e+1	9366	54
ACSM2B	0.021704	1.895392e+1	9367	68
RANBP10	0.021704	1.895375e+1	9368	57
SYS1	0.021699	1.894939e+1	9369	58
PPP1R3D	0.021694	1.894526e+1	9370	46
FBXW9	0.021692	1.894363e+1	9371	61
EYA2	0.021669	1.892380e+1	9372	58
LIMS1	0.021667	1.892164e+1	9373	50
SEMG1	0.021651	1.890768e+1	9374	61
GNB1L	0.021648	1.890537e+1	9375	56
SSPN	0.021648	1.890491e+1	9376	48
OR8B12	0.021641	1.889865e+1	9377	58
GPRC6A	0.021639	1.889716e+1	9378	60
UBXN2B	0.021638	1.889605e+1	9379	51
ASPA	0.021632	1.889083e+1	9380	42
ADGRG1	0.021629	1.888822e+1	9381	58
B3GALT6	0.021624	1.888397e+1	9382	60
HLA-DOA	0.021621	1.888180e+1	9383	41
EPHA8	0.021615	1.887664e+1	9384	53
CROT	0.021615	1.887637e+1	9385	61
RGR	0.021613	1.887412e+1	9386	56
SLC47A2	0.021608	1.886999e+1	9387	55
CAMLG	0.021608	1.886978e+1	9388	52
GULP1	0.021607	1.886963e+1	9389	55
POU2F3	0.021606	1.886855e+1	9390	55
PTGES2	0.021603	1.886544e+1	9391	52
ARIH2	0.021600	1.886296e+1	9392	55
DENND10	0.021587	1.885178e+1	9393	50
TAF11L2	0.021584	1.884934e+1	9394	50
RFX5	0.021580	1.884576e+1	9395	55
PIGX	0.021578	1.884382e+1	9396	66
NTNG2	0.021575	1.884115e+1	9397	61
HRH1	0.021573	1.883931e+1	9398	58
TSR3	0.021567	1.883398e+1	9399	60
RAB21	0.021563	1.883098e+1	9400	60
RGN	0.021556	1.882443e+1	9401	56
ECM1	0.021551	1.881995e+1	9402	65
VPS26C	0.021548	1.881737e+1	9403	46
SETMAR	0.021547	1.881647e+1	9404	60
WDR55	0.021545	1.881502e+1	9405	62
TBXAS1	0.021542	1.881238e+1	9406	66
SIDT1	0.021533	1.880475e+1	9407	63
TOMM6	0.021522	1.879545e+1	9408	52
SYNM	0.021522	1.879530e+1	9409	56
TOE1	0.021520	1.879347e+1	9410	62
LMAN1L	0.021520	1.879339e+1	9411	60
UBE2Z	0.021513	1.878745e+1	9412	56
TTLL5	0.021512	1.878601e+1	9413	67
ENSP00000492798	0.021506	1.878124e+1	9414	55
CFAP298	0.021505	1.877977e+1	9415	52
RETREG2	0.021493	1.876997e+1	9416	62
RCN2	0.021480	1.875830e+1	9417	66
TNN	0.021478	1.875628e+1	9418	47
ASMTL	0.021478	1.875623e+1	9419	62
ZER1	0.021462	1.874237e+1	9420	47
SENP2	0.021458	1.873952e+1	9421	51
CSPG5	0.021457	1.873818e+1	9422	64
HENMT1	0.021453	1.873499e+1	9423	57
GLP2R	0.021452	1.873355e+1	9424	52
PIM1	0.021448	1.873077e+1	9425	56
SPINK1	0.021447	1.872957e+1	9426	54
SPA17	0.021444	1.872723e+1	9427	53
PAPPA	0.021442	1.872500e+1	9428	51
SLC16A4	0.021437	1.872125e+1	9429	61
FCAR	0.021434	1.871791e+1	9430	55
MAP4K1	0.021433	1.871700e+1	9431	53
AASS	0.021433	1.871690e+1	9432	60
CLK2	0.021422	1.870775e+1	9433	51
HHIP	0.021421	1.870649e+1	9434	57
SNTB1	0.021407	1.869442e+1	9435	48
ACMSD	0.021405	1.869322e+1	9436	57
IL17RC	0.021402	1.869051e+1	9437	51
ARVCF	0.021401	1.868954e+1	9438	55
DNAJC25	0.021401	1.868909e+1	9439	68
USP6	0.021398	1.868683e+1	9440	60
STK38L	0.021396	1.868542e+1	9441	57
DPYSL4	0.021392	1.868171e+1	9442	58
ATF7	0.021389	1.867913e+1	9443	51
PTGES	0.021386	1.867587e+1	9444	47
METTL2B	0.021383	1.867394e+1	9445	63
KLHDC10	0.021383	1.867332e+1	9446	47
MT2A	0.021370	1.866231e+1	9447	54
FUT9	0.021368	1.866089e+1	9448	50
ATP2A3	0.021367	1.865947e+1	9449	57
CDON	0.021358	1.865209e+1	9450	49
CHRM4	0.021358	1.865194e+1	9451	56
PHYKPL	0.021358	1.865176e+1	9452	69
BNIP2	0.021355	1.864913e+1	9453	55
GZMM	0.021349	1.864420e+1	9454	65
NLK	0.021342	1.863777e+1	9455	53
ROBO4	0.021341	1.863737e+1	9456	55
ZPBP	0.021339	1.863487e+1	9457	63
BSND	0.021338	1.863427e+1	9458	60
CHRNE	0.021334	1.863080e+1	9459	48
LZTFL1	0.021332	1.862879e+1	9460	50
GTF3C4	0.021328	1.862554e+1	9461	50
PIGQ	0.021324	1.862251e+1	9462	45
GID8	0.021322	1.862033e+1	9463	51
SLC33A1	0.021320	1.861873e+1	9464	64
SEMA5A	0.021320	1.861864e+1	9465	58
EXTL3	0.021318	1.861710e+1	9466	58
IGFALS	0.021314	1.861372e+1	9467	60
TERB1	0.021312	1.861143e+1	9468	56
HPGD	0.021308	1.860833e+1	9469	62
IMPAD1	0.021308	1.860781e+1	9470	51
SPATA3	0.021304	1.860492e+1	9471	64
ARNTL2	0.021297	1.859836e+1	9472	49
OLFM2	0.021294	1.859553e+1	9473	50
THAP7	0.021289	1.859127e+1	9474	58
FAM166C	0.021286	1.858916e+1	9475	37
ZNF44	0.021284	1.858725e+1	9476	59
LCE1F	0.021279	1.858289e+1	9477	43
MTPN	0.021276	1.858065e+1	9478	61
UNC5A	0.021276	1.858019e+1	9479	48
GTF2A1L	0.021273	1.857748e+1	9480	54
HELZ	0.021260	1.856632e+1	9481	62
LILRA4	0.021258	1.856439e+1	9482	55
UAP1	0.021258	1.856424e+1	9483	54
STATH	0.021257	1.856378e+1	9484	58
CD248	0.021255	1.856199e+1	9485	60
AKAP11	0.021253	1.855995e+1	9486	53
TRAPPC12	0.021247	1.855490e+1	9487	44
ADI1	0.021246	1.855414e+1	9488	54
SH2D1B	0.021243	1.855155e+1	9489	55
ATXN10	0.021237	1.854648e+1	9490	56
PSMC3IP	0.021225	1.853612e+1	9491	63
RABEPK	0.021221	1.853237e+1	9492	65
GSTK1	0.021219	1.853032e+1	9493	57
LHB	0.021217	1.852880e+1	9494	61
MAFF	0.021215	1.852737e+1	9495	55
NRGN	0.021208	1.852071e+1	9496	53
TFAP2B	0.021206	1.851931e+1	9497	58
TAS2R5	0.021206	1.851894e+1	9498	60
FOXE1	0.021200	1.851419e+1	9499	57
SELENOT	0.021200	1.851398e+1	9500	42
BMP3	0.021192	1.850707e+1	9501	58
LCE4A	0.021190	1.850535e+1	9502	48
REEP2	0.021181	1.849732e+1	9503	61
SLC26A2	0.021175	1.849218e+1	9504	56
TAS2R13	0.021173	1.849058e+1	9505	59
HSD11B1L	0.021170	1.848769e+1	9506	40
PHF11	0.021166	1.848429e+1	9507	61
ENSP00000491651	0.021165	1.848360e+1	9508	54
STRA6	0.021165	1.848327e+1	9509	51
MTDH	0.021165	1.848308e+1	9510	56
XPO4	0.021148	1.846807e+1	9511	50
SPACA1	0.021138	1.845935e+1	9512	63
RUSC2	0.021133	1.845536e+1	9513	57
OR5J2	0.021133	1.845514e+1	9514	59
ARHGAP11B-2	0.021129	1.845216e+1	9515	58
KCNH3	0.021129	1.845180e+1	9516	64
NR1D2	0.021127	1.845021e+1	9517	45
FBXO15	0.021114	1.843876e+1	9518	59
KCNJ16	0.021112	1.843728e+1	9519	58
P2RY6	0.021107	1.843274e+1	9520	58
GOLIM4	0.021106	1.843180e+1	9521	57
NIF3L1	0.021103	1.842948e+1	9522	56
TUB	0.021100	1.842633e+1	9523	66
RCE1	0.021091	1.841894e+1	9524	55
PEX5L	0.021088	1.841586e+1	9525	42
POU2F2	0.021080	1.840923e+1	9526	57
IGHMBP2	0.021076	1.840571e+1	9527	59
KCNK1	0.021076	1.840524e+1	9528	57
LTA4H	0.021076	1.840519e+1	9529	55
LLGL1	0.021073	1.840335e+1	9530	48
TMA7	0.021073	1.840313e+1	9531	59
POU4F3	0.021071	1.840145e+1	9532	63
MKRN1	0.021065	1.839588e+1	9533	61
LITAF	0.021064	1.839479e+1	9534	58
SLC5A5	0.021063	1.839396e+1	9535	54
NCOA5	0.021062	1.839325e+1	9536	57
FBXL14	0.021061	1.839228e+1	9537	61
VTCN1	0.021059	1.839115e+1	9538	53
OR51M1	0.021059	1.839055e+1	9539	53
SIGLEC10	0.021054	1.838637e+1	9540	63
TSPAN32	0.021052	1.838422e+1	9541	59
FOXN1	0.021048	1.838129e+1	9542	60
RTL10	0.021047	1.838024e+1	9543	53
HEATR3	0.021040	1.837442e+1	9544	59
MSRB2	0.021036	1.837079e+1	9545	65
BBIP1	0.021035	1.837000e+1	9546	45
TCF19	0.021033	1.836782e+1	9547	61
SUGCT	0.021007	1.834487e+1	9548	58
OR2B3	0.021005	1.834331e+1	9549	56
GCNT3	0.020994	1.833398e+1	9550	56
TAS2R46	0.020990	1.833046e+1	9551	56
HCRTR1	0.020987	1.832743e+1	9552	58
METTL8	0.020986	1.832678e+1	9553	64
CPNE8	0.020984	1.832500e+1	9554	77
SLC25A12	0.020981	1.832290e+1	9555	55
CNKSR2	0.020974	1.831671e+1	9556	61
RASAL3	0.020974	1.831657e+1	9557	63
MPG	0.020973	1.831569e+1	9558	52
SMTN	0.020954	1.829918e+1	9559	56
UBXN11	0.020949	1.829467e+1	9560	57
S100A11	0.020947	1.829329e+1	9561	57
LCE1E	0.020938	1.828514e+1	9562	43
ZGPAT	0.020937	1.828423e+1	9563	59
BDH2	0.020929	1.827718e+1	9564	59
MCIDAS	0.020918	1.826762e+1	9565	55
ABCB8	0.020917	1.826683e+1	9566	49
ZNF501	0.020915	1.826463e+1	9567	58
